Station_ID,Timestamp,CO_Channel,NOx_Channel,NO2_Channel,Ambient_Temperature,Relative_Humidity,Absolute_Humidity
STN-01,2021-01-14 13:00:00,3.5,353.0,149.0,13.5,51.6,0.5211
STN-01,2021-01-14 14:00:00,3.7,382.0,146.0,14.7,51.6,0.5573
STN-01,2021-01-14 15:00:00,3.2,334.0,146.0,16.1,,0.5327
STN-01,2021-01-14 16:00:00,3.2,338.0,,16.7,45.9,0.5508
STN-01,2021-01-14 17:00:00,4.1,439.0,188.0,14.4,50.8,0.5532
STN-01,2021-01-14 18:00:00,4.5,461.0,199.0,13.1,48.8,0.5254
STN-01,2021-01-14 19:00:00,4.1,435.0,193.0,13.0,49.4,0.5281
STN-01,2021-01-14 20:00:00,4.3,568.0,217.0,11.0,57.4,0.58
STN-01,2021-01-14 21:00:00,2.8,424.0,174.0,11.5,51.2,0.5724
STN-01,2021-01-14 22:00:00,2.7,415.0,160.0,11.8,57.6,0.6499
STN-01,2021-01-14 23:00:00,3.0,470.0,186.0,11.6,58.8,0.6522
STN-01,2021-01-15 00:00:00,3.0,444.0,164.0,11.9,60.5,0.7304
STN-01,2021-01-15 01:00:00,1.7,278.0,,11.3,74.5,0.8758
STN-01,2021-01-15 02:00:00,0.7,195.0,87.0,9.6,75.8,0.8318
STN-01,2021-01-15 03:00:00,0.6,208.0,95.0,7.3,81.3,0.7976
STN-01,2021-01-15 04:00:00,0.7,163.0,68.0,7.4,83.2,0.8504
STN-01,2021-01-15 05:00:00,1.1,187.0,79.0,7.3,78.3,0.8063
STN-01,2021-01-15 06:00:00,1.2,242.0,,5.7,82.1,0.7828
STN-01,2021-01-15 07:00:00,2.6,331.0,106.0,7.0,78.6,0.7463
STN-01,2021-01-15 08:00:00,3.9,485.0,145.0,8.4,73.4,
STN-01,2021-01-15 09:00:00,3.9,495.0,138.0,10.9,72.9,0.8445
STN-01,2021-01-15 10:00:00,4.2,484.0,166.0,13.1,65.2,0.8102
STN-01,2021-01-15 11:00:00,3.5,481.0,174.0,14.2,63.2,0.7759
STN-01,2021-01-15 12:00:00,3.5,481.0,174.0,14.2,63.2,0.7759
STN-01,2021-01-15 13:00:00,,358.0,130.0,14.6,63.0,0.7737
STN-01,2021-01-15 14:00:00,1.4,322.0,106.0,14.4,61.4,0.7431
STN-01,2021-01-15 15:00:00,0.9,297.0,95.0,15.8,56.6,0.7655
STN-01,2021-01-15 16:00:00,1.4,340.0,102.0,14.1,63.0,0.7722
STN-01,2021-01-15 17:00:00,1.2,326.0,131.0,14.2,58.3,0.7247
STN-01,2021-01-15 18:00:00,1.9,400.0,142.0,12.6,65.7,0.8036
STN-01,2021-01-15 19:00:00,2.3,490.0,169.0,11.4,68.4,0.8023
STN-01,2021-01-15 20:00:00,2.5,448.0,154.0,8.8,69.6,0.74
STN-01,2021-01-15 21:00:00,1.6,486.0,159.0,7.5,73.2,0.7195
STN-01,2021-01-15 22:00:00,0.7,386.0,135.0,5.3,74.7,0.6622
STN-01,2021-01-15 23:00:00,1.7,481.0,147.0,6.8,75.6,0.7066
STN-01,2021-01-16 00:00:00,2.8,653.0,168.0,8.4,82.5,0.7856
STN-01,2021-01-16 01:00:00,2.5,690.0,159.0,7.8,88.8,0.8647
STN-01,2021-01-16 02:00:00,2.1,609.0,149.0,6.1,87.7,0.8015
STN-01,2021-01-16 03:00:00,1.3,572.0,141.0,5.2,89.7,0.8045
STN-01,2021-01-16 04:00:00,1.3,518.0,97.0,5.4,93.2,0.8597
STN-01,2021-01-16 05:00:00,1.7,576.0,115.0,5.0,99.0,0.9119
STN-01,2021-01-16 06:00:00,1.7,604.0,,3.7,99.0,0.8527
STN-01,2021-01-16 07:00:00,2.7,732.0,161.0,2.6,99.0,0.797
STN-01,2021-01-16 08:00:00,4.5,923.0,208.0,,99.0,0.8028
STN-01,2021-01-16 09:00:00,3.8,843.0,207.0,5.6,91.6,0.7789
STN-01,2021-01-16 10:00:00,3.8,855.0,234.0,8.1,81.8,0.7511
STN-01,2021-01-16 11:00:00,3.0,741.0,211.0,8.9,82.8,0.7799
STN-01,2021-01-16 12:00:00,2.9,696.0,208.0,11.2,78.6,0.7864
STN-01,2021-01-16 13:00:00,2.7,600.0,193.0,12.5,76.0,0.789
STN-01,2021-01-16 14:00:00,2.4,515.0,170.0,14.3,70.1,0.7907
STN-01,2021-01-16 15:00:00,3.3,582.0,181.0,14.9,70.1,0.804
STN-01,2021-01-16 16:00:00,,715.0,201.0,15.4,76.0,0.882
STN-01,2021-01-16 17:00:00,4.9,679.0,213.0,15.6,74.5,0.9171
STN-01,2021-01-16 18:00:00,4.8,680.0,225.0,12.2,76.3,0.8585
STN-01,2021-01-16 19:00:00,4.0,495.0,,11.4,73.5,0.8701
STN-01,2021-01-16 20:00:00,3.6,407.0,189.0,8.8,75.5,0.8546
STN-01,2021-01-16 21:00:00,3.0,375.0,178.0,9.2,74.2,0.8565
STN-01,2021-01-16 22:00:00,2.0,265.0,,8.1,75.7,0.8393
STN-01,2021-01-16 23:00:00,1.9,263.0,155.0,8.0,77.6,0.8502
STN-01,2021-01-17 00:00:00,,355.0,156.0,6.9,83.7,0.8942
STN-01,2021-01-17 01:00:00,1.9,378.0,146.0,6.9,84.6,0.9489
STN-01,2021-01-17 02:00:00,2.0,413.0,152.0,6.3,83.1,0.9151
STN-01,2021-01-17 03:00:00,1.2,326.0,115.0,4.9,89.9,0.9161
STN-01,2021-01-17 04:00:00,0.7,224.0,93.0,5.0,80.2,0.8087
STN-01,2021-01-17 05:00:00,1.0,269.0,74.0,4.9,76.2,0.7326
STN-01,2021-01-17 06:00:00,1.9,,100.0,4.5,79.7,0.7699
STN-01,2021-01-17 07:00:00,2.7,434.0,126.0,5.3,69.4,0.7168
STN-01,2021-01-17 08:00:00,2.9,491.0,152.0,5.5,62.7,0.6322
STN-01,2021-01-17 09:00:00,3.5,630.0,169.0,6.2,61.1,0.6456
STN-01,2021-01-17 10:00:00,2.5,545.0,152.0,8.7,55.4,0.6683
STN-01,2021-01-17 11:00:00,1.4,407.0,121.0,10.3,50.7,0.6644
STN-01,2021-01-17 12:00:00,1.6,411.0,112.0,12.5,53.8,0.7504
STN-01,2021-01-17 13:00:00,3.1,449.0,143.0,13.7,51.5,0.7468
STN-01,2021-01-17 14:00:00,2.9,,151.0,12.7,50.5,0.6829
STN-01,2021-01-17 15:00:00,2.2,435.0,152.0,13.6,47.2,0.6783
STN-01,2021-01-17 16:00:00,2.5,432.0,150.0,12.6,50.6,0.6895
STN-01,2021-01-17 17:00:00,3.3,502.0,157.0,12.2,57.8,0.7499
STN-01,2021-01-17 18:00:00,4.4,567.0,,9.7,60.2,0.7201
STN-01,2021-01-17 19:00:00,4.7,531.0,163.0,8.6,63.3,
STN-01,2021-01-17 20:00:00,3.2,368.0,149.0,8.0,59.2,0.7494
STN-01,2021-01-17 21:00:00,2.1,375.0,160.0,7.2,57.1,0.6622
STN-01,2021-01-17 22:00:00,1.9,312.0,,6.3,57.2,0.6263
STN-01,2021-01-17 23:00:00,0.8,264.0,130.0,5.1,61.6,
STN-01,2021-01-18 00:00:00,0.7,228.0,110.0,3.9,64.4,0.5759
STN-01,2021-01-18 01:00:00,0.0,207.0,102.0,3.7,64.5,0.5723
STN-01,2021-01-18 02:00:00,0.8,295.0,105.0,4.4,66.8,0.5633
STN-01,2021-01-18 03:00:00,0.5,196.0,,4.6,69.0,0.59
STN-01,2021-01-18 04:00:00,0.0,79.0,62.0,3.8,68.4,0.5727
STN-01,2021-01-18 05:00:00,0.0,132.0,63.0,4.3,70.7,0.5801
STN-01,2021-01-18 06:00:00,0.3,215.0,61.0,2.3,69.5,0.5206
STN-01,2021-01-18 07:00:00,0.9,298.0,81.0,1.8,64.6,0.4855
STN-01,2021-01-18 08:00:00,3.2,524.0,135.0,1.3,59.9,0.4168
STN-01,2021-01-18 09:00:00,4.8,655.0,180.0,1.8,55.4,0.3482
STN-01,2021-01-18 10:00:00,4.0,654.0,198.0,5.3,50.1,0.372
STN-01,2021-01-18 11:00:00,2.5,563.0,177.0,5.6,45.0,0.2875
STN-01,2021-01-18 12:00:00,2.8,663.0,186.0,5.8,43.6,0.2388
STN-01,2021-01-18 13:00:00,2.6,690.0,180.0,5.6,42.3,0.1858
STN-01,2021-01-18 14:00:00,,,183.0,5.7,41.6,0.1896
STN-01,2021-01-18 15:00:00,1.7,606.0,176.0,5.6,46.5,0.2514
STN-01,2021-01-18 16:00:00,1.7,599.0,190.0,6.5,44.5,0.2408
STN-01,2021-01-18 17:00:00,2.7,603.0,199.0,7.3,43.9,0.2673
STN-01,2021-01-18 18:00:00,3.3,541.0,197.0,5.1,48.2,0.2589
STN-01,2021-01-18 19:00:00,3.3,542.0,191.0,2.8,52.5,0.2549
STN-01,2021-01-18 20:00:00,3.3,586.0,200.0,1.3,58.0,0.2832
STN-01,2021-01-18 21:00:00,1.8,451.0,176.0,0.7,58.1,0.2784
STN-01,2021-01-18 22:00:00,2.4,431.0,147.0,-0.9,66.8,0.3357
STN-01,2021-01-18 23:00:00,3.0,407.0,138.0,-1.1,70.6,0.3882
STN-01,2021-01-19 00:00:00,2.6,400.0,134.0,-1.8,73.1,0.407
STN-01,2021-01-19 01:00:00,1.7,256.0,97.0,-0.4,72.2,0.4805
STN-01,2021-01-19 02:00:00,1.0,182.0,77.0,0.8,72.3,0.5123
STN-01,2021-01-19 03:00:00,0.3,101.0,83.0,1.5,64.4,0.4197
STN-01,2021-01-19 04:00:00,0.0,38.0,43.0,0.3,66.7,0.3858
STN-01,2021-01-19 05:00:00,0.0,20.0,61.0,0.4,,0.3687
STN-01,2021-01-19 06:00:00,0.1,93.0,97.0,-0.2,72.0,0.3819
STN-01,2021-01-19 07:00:00,1.1,283.0,130.0,0.8,66.1,0.3469
STN-01,2021-01-19 08:00:00,3.1,486.0,164.0,2.4,64.5,0.4022
STN-01,2021-01-19 09:00:00,3.3,528.0,188.0,4.8,53.7,0.4134
STN-01,2021-01-19 10:00:00,4.3,629.0,212.0,7.7,46.3,0.3907
STN-01,2021-01-19 11:00:00,2.8,521.0,200.0,9.4,37.7,0.347
STN-01,2021-01-19 12:00:00,2.8,419.0,182.0,11.2,34.3,0.298
STN-01,2021-01-19 13:00:00,2.4,426.0,169.0,10.8,37.3,
STN-01,2021-01-19 14:00:00,2.1,396.0,163.0,11.3,32.6,0.3061
STN-01,2021-01-19 15:00:00,2.0,,155.0,12.2,32.6,0.3204
STN-01,2021-01-19 16:00:00,2.6,418.0,151.0,12.8,30.4,0.3095
STN-01,2021-01-19 17:00:00,3.1,482.0,151.0,12.8,33.7,0.3628
STN-01,2021-01-19 18:00:00,3.5,538.0,164.0,11.6,40.0,0.42
STN-01,2021-01-19 19:00:00,3.4,462.0,164.0,10.2,43.2,0.4352
STN-01,2021-01-19 20:00:00,3.6,543.0,185.0,9.2,48.4,0.475
STN-01,2021-01-19 21:00:00,1.8,441.0,160.0,8.3,55.5,0.5644
STN-01,2021-01-19 22:00:00,1.1,406.0,157.0,7.5,57.2,0.5575
STN-01,2021-01-19 23:00:00,0.4,314.0,129.0,6.7,62.7,0.5934
STN-01,2021-01-20 00:00:00,0.0,272.0,121.0,6.6,60.2,0.5773
STN-01,2021-01-20 01:00:00,0.2,224.0,95.0,4.7,64.9,0.5881
STN-01,2021-01-20 02:00:00,0.0,162.0,67.0,3.8,69.8,0.6308
STN-01,2021-01-20 03:00:00,0.0,160.0,82.0,3.3,71.7,0.6112
STN-01,2021-01-20 04:00:00,0.0,128.0,60.0,3.5,68.4,0.5762
STN-01,2021-01-20 05:00:00,0.0,99.0,62.0,1.9,72.9,0.5245
STN-01,2021-01-20 06:00:00,0.0,212.0,105.0,1.5,73.2,0.5025
STN-01,2021-01-20 07:00:00,1.9,,142.0,1.8,77.7,0.5733
STN-01,2021-01-20 08:00:00,2.5,513.0,163.0,4.1,72.7,0.5939
STN-01,2021-01-20 09:00:00,4.2,629.0,194.0,7.1,71.2,0.6709
STN-01,2021-01-20 10:00:00,4.0,623.0,209.0,10.1,59.4,0.6149
STN-01,2021-01-20 11:00:00,3.0,553.0,193.0,12.4,53.6,0.5962
STN-01,2021-01-20 12:00:00,2.5,474.0,165.0,14.1,49.0,0.6218
STN-01,2021-01-20 13:00:00,2.6,434.0,169.0,13.0,50.4,0.6036
STN-01,2021-01-20 14:00:00,1.4,263.0,129.0,14.0,57.0,0.7116
STN-01,2021-01-20 15:00:00,1.3,244.0,113.0,14.3,51.9,0.6764
STN-01,2021-01-20 16:00:00,0.8,174.0,120.0,15.5,49.8,0.7395
STN-01,2021-01-20 17:00:00,2.0,271.0,126.0,14.5,52.4,0.7454
STN-01,2021-01-20 18:00:00,2.3,193.0,129.0,12.0,54.8,0.696
STN-01,2021-01-20 19:00:00,2.8,275.0,157.0,10.4,56.6,0.7085
STN-01,2021-01-20 20:00:00,2.7,217.0,131.0,11.2,56.6,0.7318
STN-01,2021-01-20 21:00:00,2.0,272.0,132.0,9.8,59.3,0.7112
STN-01,2021-01-20 22:00:00,1.5,273.0,130.0,10.3,59.3,0.7231
STN-01,2021-01-20 23:00:00,,313.0,125.0,9.9,61.9,0.7305
STN-01,2021-01-21 00:00:00,1.0,271.0,118.0,10.6,62.2,0.7394
STN-01,2021-01-21 01:00:00,0.9,246.0,119.0,8.8,62.0,0.6981
STN-01,2021-01-21 02:00:00,1.2,254.0,113.0,9.2,68.1,0.7913
STN-01,2021-01-21 03:00:00,1.5,234.0,128.0,11.2,65.9,0.8567
STN-01,2021-01-21 04:00:00,0.3,84.0,71.0,11.0,65.9,0.8467
STN-01,2021-01-21 05:00:00,0.0,56.0,67.0,9.6,63.2,0.7743
STN-01,2021-01-21 06:00:00,0.0,28.0,,9.1,64.1,0.8133
STN-01,2021-01-21 07:00:00,0.5,151.0,102.0,8.5,63.8,0.7835
STN-01,2021-01-21 08:00:00,1.2,266.0,139.0,9.7,58.2,0.799
STN-01,2021-01-21 09:00:00,1.3,349.0,150.0,10.7,57.4,0.8305
STN-01,2021-01-21 10:00:00,1.9,414.0,175.0,13.1,51.4,0.7988
STN-01,2021-01-21 11:00:00,1.7,386.0,172.0,14.1,41.2,0.6589
STN-01,2021-01-21 12:00:00,0.8,331.0,155.0,13.9,40.2,0.6243
STN-01,2021-01-21 13:00:00,1.1,364.0,140.0,15.2,47.3,0.7433
STN-01,2021-01-21 14:00:00,1.5,386.0,131.0,14.4,52.2,0.7674
STN-01,2021-01-21 15:00:00,1.6,383.0,138.0,15.3,47.2,0.7047
STN-01,2021-01-21 16:00:00,2.3,425.0,138.0,16.2,43.7,
STN-01,2021-01-21 17:00:00,2.5,432.0,139.0,15.0,43.8,0.6874
STN-01,2021-01-21 18:00:00,4.4,593.0,162.0,,53.9,0.731
STN-01,2021-01-21 19:00:00,3.4,453.0,118.0,12.2,57.8,0.7954
STN-01,2021-01-21 20:00:00,3.6,460.0,131.0,10.9,57.8,0.7349
STN-01,2021-01-21 21:00:00,2.8,378.0,105.0,10.6,64.6,0.779
STN-01,2021-01-21 22:00:00,2.4,362.0,81.0,10.9,65.0,0.7848
STN-01,2021-01-21 23:00:00,,257.0,72.0,11.2,65.0,0.8007
STN-01,2021-01-22 00:00:00,0.8,166.0,59.0,9.8,68.3,0.799
STN-01,2021-01-22 01:00:00,1.0,205.0,72.0,10.0,61.1,0.7191
STN-01,2021-01-22 02:00:00,0.0,155.0,56.0,8.9,68.3,0.7928
STN-01,2021-01-22 03:00:00,0.2,67.0,61.0,,70.4,0.7666
STN-01,2021-01-22 04:00:00,0.5,93.0,48.0,8.7,76.9,0.8384
STN-01,2021-01-22 05:00:00,0.2,114.0,49.0,7.8,79.2,0.8495
STN-01,2021-01-22 06:00:00,0.0,66.0,51.0,7.8,80.4,0.8813
STN-01,2021-01-22 07:00:00,0.5,230.0,81.0,6.6,85.1,0.8837
STN-01,2021-01-22 08:00:00,1.9,324.0,126.0,7.2,76.8,0.8345
STN-01,2021-01-22 09:00:00,2.6,401.0,144.0,9.2,73.2,0.8615
STN-01,2021-01-22 10:00:00,2.3,467.0,153.0,12.6,63.4,0.8603
STN-01,2021-01-22 11:00:00,2.0,453.0,159.0,14.1,62.5,0.8762
STN-01,2021-01-22 12:00:00,1.9,403.0,142.0,14.9,66.2,0.9014
STN-01,2021-01-22 13:00:00,2.1,432.0,144.0,15.6,67.3,0.8894
STN-01,2021-01-22 14:00:00,1.2,380.0,146.0,15.2,67.3,0.896
STN-01,2021-01-22 15:00:00,1.5,360.0,146.0,16.7,62.7,0.8977
STN-01,2021-01-22 16:00:00,1.7,381.0,142.0,16.7,62.4,0.9413
STN-01,2021-01-22 17:00:00,2.3,392.0,147.0,17.0,62.6,0.9619
STN-01,2021-01-22 18:00:00,3.7,518.0,187.0,16.0,64.7,0.9827
STN-01,2021-01-22 19:00:00,3.9,553.0,197.0,15.2,60.7,0.9288
STN-01,2021-01-22 20:00:00,4.1,660.0,207.0,14.4,60.8,0.9237
STN-01,2021-01-22 21:00:00,3.0,512.0,179.0,14.7,65.9,0.9802
STN-01,2021-01-22 22:00:00,2.2,429.0,158.0,15.0,66.2,1.0032
STN-01,2021-01-22 23:00:00,1.6,393.0,146.0,12.1,64.9,0.8709
STN-01,2021-01-23 00:00:00,0.3,183.0,122.0,11.8,59.3,0.8013
STN-01,2021-01-23 01:00:00,0.0,158.0,95.0,11.5,55.6,0.7939
STN-01,2021-01-23 02:00:00,0.4,211.0,102.0,13.3,47.7,0.7584
STN-01,2021-01-23 03:00:00,0.1,176.0,85.0,12.2,52.1,0.7228
STN-01,2021-01-23 04:00:00,0.0,87.0,39.0,11.2,53.5,0.6926
STN-01,2021-01-23 05:00:00,0.0,22.0,40.0,10.5,55.7,0.7186
STN-01,2021-01-23 06:00:00,0.0,1.0,51.0,10.0,49.6,
STN-01,2021-01-23 07:00:00,0.8,182.0,100.0,10.2,47.0,0.6234
STN-01,2021-01-23 08:00:00,1.7,294.0,137.0,11.2,35.5,0.5332
STN-01,2021-01-23 09:00:00,2.2,331.0,162.0,12.0,33.1,0.5218
STN-01,2021-01-23 10:00:00,2.3,416.0,188.0,12.9,30.6,0.4713
STN-01,2021-01-23 11:00:00,1.7,293.0,171.0,15.1,29.1,0.5309
STN-01,2021-01-23 12:00:00,0.8,142.0,147.0,16.4,27.3,0.5355
STN-01,2021-01-23 13:00:00,0.9,190.0,170.0,15.4,,0.4013
STN-01,2021-01-23 14:00:00,0.2,122.0,146.0,16.5,20.1,0.4464
STN-01,2021-01-23 15:00:00,0.0,122.0,142.0,16.1,19.4,0.4208
STN-01,2021-01-23 16:00:00,0.8,187.0,146.0,17.5,20.0,0.4676
STN-01,2021-01-23 17:00:00,1.7,325.0,169.0,17.1,21.9,0.5168
STN-01,2021-01-23 18:00:00,2.7,410.0,181.0,15.9,26.8,0.5416
STN-01,2021-01-23 19:00:00,2.4,365.0,173.0,13.4,33.3,0.5564
STN-01,2021-01-23 20:00:00,2.8,461.0,183.0,11.2,39.7,0.5564
STN-01,2021-01-23 21:00:00,5.8865547588441895,323.0,153.0,10.1,40.8,0.5332
STN-01,2021-01-23 22:00:00,0.7,222.0,116.0,10.9,44.2,0.5826
STN-01,2021-01-23 23:00:00,1.2,258.0,115.0,11.2,50.0,0.6531
STN-01,2021-01-24 00:00:00,1.0,247.0,107.0,11.1,52.5,0.6495
STN-01,2021-01-24 01:00:00,0.8,239.0,88.0,10.6,51.4,0.6173
STN-01,2021-01-24 02:00:00,0.1,,80.0,10.6,53.3,0.653
STN-01,2021-01-24 03:00:00,0.0,89.0,72.0,9.4,55.5,0.6578
STN-01,2021-01-24 04:00:00,0.0,80.0,78.0,9.0,52.8,0.5823
STN-01,2021-01-24 05:00:00,0.6,129.0,81.0,8.3,53.8,0.6101
STN-01,2021-01-24 06:00:00,0.6,,101.0,8.4,50.8,0.6174
STN-01,2021-01-24 07:00:00,1.5,299.0,140.0,9.6,49.3,0.6879
STN-01,2021-01-24 08:00:00,2.1,370.0,155.0,10.7,41.2,0.6358
STN-01,2021-01-24 09:00:00,3.1,452.0,179.0,12.4,38.0,0.6505
STN-01,2021-01-24 10:00:00,1.8,392.0,166.0,14.4,35.4,0.6568
STN-01,2021-01-24 11:00:00,1.9,393.0,163.0,,27.1,0.6089
STN-01,2021-01-24 12:00:00,2.1,346.0,,18.1,21.8,0.5999
STN-01,2021-01-24 13:00:00,2.4,361.0,129.0,19.1,19.9,0.6137
STN-01,2021-01-24 14:00:00,2.3,387.0,140.0,19.4,17.8,0.5661
STN-01,2021-01-24 15:00:00,1.9,341.0,147.0,20.5,17.5,0.56
STN-01,2021-01-24 16:00:00,2.4,395.0,172.0,20.2,18.1,0.5973
STN-01,2021-01-24 17:00:00,3.5,496.0,207.0,19.0,21.9,0.6149
STN-01,2021-01-24 18:00:00,4.0,533.0,204.0,18.1,29.4,0.675
STN-01,2021-01-24 19:00:00,3.4,460.0,201.0,16.7,32.0,0.7112
STN-01,2021-01-24 20:00:00,2.9,377.0,193.0,17.2,34.3,0.7537
STN-01,2021-01-24 21:00:00,2.1,274.0,174.0,16.4,36.6,0.7355
STN-01,2021-01-24 22:00:00,2.1,282.0,169.0,15.3,41.0,0.7531
STN-01,2021-01-24 23:00:00,2.9,378.0,196.0,15.1,41.2,0.7819
STN-01,2021-01-25 00:00:00,3.0,468.0,196.0,15.3,43.9,0.8007
STN-01,2021-01-25 01:00:00,2.7,423.0,179.0,14.9,41.8,0.7488
STN-01,2021-01-25 02:00:00,2.7,442.0,173.0,13.0,45.3,0.7195
STN-01,2021-01-25 03:00:00,1.8,343.0,166.0,12.5,44.4,0.7181
STN-01,2021-01-25 04:00:00,2.0,313.0,132.0,11.7,44.2,0.6944
STN-01,2021-01-25 05:00:00,1.6,242.0,116.0,11.8,42.2,0.6569
STN-01,2021-01-25 06:00:00,1.9,314.0,131.0,10.9,44.8,0.6456
STN-01,2021-01-25 07:00:00,2.9,418.0,163.0,11.8,36.9,0.5947
STN-01,2021-01-25 08:00:00,4.1,620.0,181.0,12.9,38.1,0.6587
STN-01,2021-01-25 09:00:00,4.7,,180.0,13.8,36.2,0.6618
STN-01,2021-01-25 10:00:00,3.4,,171.0,14.2,36.5,0.6883
STN-01,2021-01-25 11:00:00,2.7,484.0,150.0,17.1,30.2,0.6934
STN-01,2021-01-25 12:00:00,2.6,422.0,158.0,17.3,28.9,0.6388
STN-01,2021-01-25 13:00:00,2.2,301.0,143.0,18.7,22.9,0.6225
STN-01,2021-01-25 14:00:00,2.2,306.0,128.0,17.8,25.7,0.5969
STN-01,2021-01-25 15:00:00,2.0,433.0,142.0,19.5,27.3,0.6737
STN-01,2021-01-25 16:00:00,2.5,497.0,156.0,19.9,31.4,0.7233
STN-01,2021-01-25 17:00:00,2.8,527.0,157.0,17.8,40.3,0.76
STN-01,2021-01-25 18:00:00,3.7,684.0,184.0,14.1,46.6,0.7638
STN-01,2021-01-25 19:00:00,3.4,529.0,184.0,12.5,52.9,0.847
STN-01,2021-01-25 20:00:00,3.2,547.0,187.0,11.8,54.4,0.8642
STN-01,2021-01-25 21:00:00,2.9,553.0,192.0,11.4,54.0,0.8682
STN-01,2021-01-25 22:00:00,1.9,430.0,165.0,10.0,60.6,0.9007
STN-01,2021-01-25 23:00:00,2.1,451.0,153.0,10.4,60.6,0.9237
STN-01,2021-01-26 00:00:00,1.8,398.0,155.0,9.2,60.6,0.8727
STN-01,2021-01-26 01:00:00,1.3,352.0,149.0,8.3,61.1,0.8573
STN-01,2021-01-26 02:00:00,0.0,200.0,105.0,7.3,60.7,0.8208
STN-01,2021-01-26 03:00:00,0.0,182.0,105.0,8.1,64.3,0.8605
STN-01,2021-01-26 04:00:00,0.1,216.0,87.0,6.0,68.5,0.8088
STN-01,2021-01-26 05:00:00,0.7,252.0,104.0,6.4,73.1,0.8745
STN-01,2021-01-26 06:00:00,1.2,370.0,125.0,5.6,71.7,0.8472
STN-01,2021-01-26 07:00:00,2.2,438.0,129.0,4.7,63.0,0.6983
STN-01,2021-01-26 08:00:00,2.4,467.0,135.0,4.8,62.9,0.6764
STN-01,2021-01-26 09:00:00,2.7,472.0,140.0,5.8,59.8,0.6695
STN-01,2021-01-26 10:00:00,2.7,531.0,166.0,6.2,54.9,0.6087
STN-01,2021-01-26 11:00:00,2.4,506.0,,8.2,55.0,0.6834
STN-01,2021-01-26 12:00:00,2.1,502.0,165.0,10.4,46.0,0.6331
STN-01,2021-01-26 13:00:00,2.2,486.0,156.0,10.4,46.4,
STN-01,2021-01-26 14:00:00,1.7,438.0,162.0,,45.5,0.5242
STN-01,2021-01-26 15:00:00,1.2,404.0,147.0,10.6,44.9,0.5944
STN-01,2021-01-26 16:00:00,0.9,301.0,127.0,9.9,45.4,0.5927
STN-01,2021-01-26 17:00:00,1.4,284.0,107.0,9.7,45.6,0.5979
STN-01,2021-01-26 18:00:00,2.0,348.0,122.0,7.2,46.2,0.5459
STN-01,2021-01-26 19:00:00,2.2,287.0,124.0,5.8,53.1,0.6015
STN-01,2021-01-26 20:00:00,1.6,293.0,104.0,5.3,55.2,0.6222
STN-01,2021-01-26 21:00:00,0.4,190.0,99.0,5.2,59.9,0.6458
STN-01,2021-01-26 22:00:00,0.0,139.0,102.0,4.7,59.3,0.6203
STN-01,2021-01-26 23:00:00,0.0,113.0,95.0,4.0,62.5,0.598
STN-01,2021-01-27 00:00:00,0.0,119.0,101.0,3.5,63.9,0.5162
STN-01,2021-01-27 01:00:00,0.0,6.0,89.0,4.1,63.0,0.5116
STN-01,2021-01-27 02:00:00,0.0,45.0,74.0,2.8,62.3,0.4268
STN-01,2021-01-27 03:00:00,0.8,169.0,107.0,1.7,63.5,0.4255
STN-01,2021-01-27 04:00:00,1.2,190.0,93.0,1.8,65.0,0.4268
STN-01,2021-01-27 05:00:00,0.0,10.0,70.0,1.3,57.0,0.3291
STN-01,2021-01-27 06:00:00,0.0,46.0,75.0,1.9,57.2,0.3236
STN-01,2021-01-27 07:00:00,0.0,94.0,86.0,2.6,56.2,0.3481
STN-01,2021-01-27 08:00:00,1.0,253.0,110.0,1.9,58.3,0.3446
STN-01,2021-01-27 09:00:00,0.0,167.0,95.0,3.4,50.4,0.3221
STN-01,2021-01-27 10:00:00,0.0,107.0,76.0,6.4,136.35370155473439,0.3792
STN-01,2021-01-27 11:00:00,0.0,119.0,,7.3,47.2,0.3741
STN-01,2021-01-27 12:00:00,0.5,192.0,99.0,8.2,47.2,0.4
STN-01,2021-01-27 13:00:00,0.9,242.0,119.0,8.7,50.5,0.4473
STN-01,2021-01-27 14:00:00,1.3,209.0,108.0,9.2,57.7,0.517
STN-01,2021-01-27 15:00:00,1.8,327.0,127.0,10.5,56.4,0.5225
STN-01,2021-01-27 16:00:00,2.2,423.0,144.0,9.8,56.5,0.4764
STN-01,2021-01-27 17:00:00,2.6,386.0,118.0,8.7,60.6,0.4982
STN-01,2021-01-27 18:00:00,3.7,423.0,169.0,7.2,64.4,0.5285
STN-01,2021-01-27 19:00:00,2.9,276.0,153.0,5.4,67.3,0.5371
STN-01,2021-01-27 20:00:00,3.2,287.0,146.0,3.5,77.2,0.6225
STN-01,2021-01-27 21:00:00,1.9,296.0,,1.8,77.1,0.5508
STN-01,2021-01-27 22:00:00,2.3,364.0,154.0,0.9,77.9,0.5288
STN-01,2021-01-27 23:00:00,3.3,548.0,179.0,2.5,72.9,0.5293
STN-01,2021-01-28 00:00:00,2.4,514.0,169.0,2.0,77.1,0.5409
STN-01,2021-01-28 01:00:00,1.7,479.0,147.0,2.2,85.6,0.6247
STN-01,2021-01-28 02:00:00,1.7,439.0,116.0,2.6,86.3,0.6503
STN-01,2021-01-28 03:00:00,1.9,496.0,122.0,2.4,86.7,0.6444
